ImageId,EncodedPixels
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,171148 14 171668 14 172187 16 172702 26 173222 27 173741 31 174260 32 174780 33 175298 38 175818 38 176337 39 176856 40 177376 41 177896 41 178416 42 178936 43 179456 43 179976 43 180496 43 181016 43 181536 43 182056 43 182576 43 183096 43 183616 43 184136 43 184656 42 185176 41 185696 40 186216 40 186737 39 187258 38 187779 37 188300 35 188820 34 189341 32 189862 30 190382 30 190906 23 191426 22 191947 21 192470 17 192990 16
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,73399 23 73918 24 74438 25 74955 29 75474 31 75993 32 76512 34 77032 35 77551 36 78070 37 78590 36 79109 36 79628 37 80148 37 80666 39 81186 39 81706 38 82226 37 82746 37 83266 37 83786 37 84306 36 84826 35 85346 35 85867 33 86388 31 86908 30 87429 29 87950 27 88470 26 88991 22 89512 20 90033 19 90556 13 91076 12 91597 11
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,82279 60 82799 61 83318 69 83837 71 84356 72 84875 76 85395 77 85914 79 86433 81 86953 81 87473 81 87993 81 88512 82 89031 84 89551 85 90070 86 90589 87 91109 87 91628 87 92147 87 92666 88 93183 47 93239 35 93703 46 93759 35 94223 46 94280 34 94743 29 94803 28 95263 28 95323 27 95782 28 95844 25 96301 24 96367 21 96821 24 96888 20 97341 23 97408 19 97861 20 98381 20 98902 18 99422 17 99943 15 100466 9 100987 8 101507 7
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,275803 3 276322 4 276842 5 277344 30 277864 30 278383 32 278900 38 279419 39 279936 42 280456 42 280975 43 281494 44 282014 44 282533 45 283052 46 283572 46 284092 45 284612 44 285131 45 285650 45 286170 44 286690 44 287210 44 287730 44 288250 43 288771 41 289292 40 289812 41 290332 42 290852 42 291373 41 291894 40 292414 40 292937 37 293458 36 293979 36 294500 36 295020 36 295545 30 296066 28 296586 28 297109 24 297630 22 298151 20 298678 6 299198 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,353819 1 354338 3 354849 25 355368 26 355888 27 356403 33 356922 35 357441 36 357960 40 358480 41 359000 41 359520 41 360040 41 360560 41 361080 41 361601 39
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,283141 6 283661 6 284176 16 284695 18 285215 19 285713 9 285731 26 286233 10 286251 26 286752 11 286770 28 287271 48 287790 49 288310 50 288829 54 289349 55 289869 56 290389 56 290908 58 291427 60 291946 61 292466 62 292985 64 293504 66 294023 67 294543 68 295062 69 295582 69 296102 69 296622 69 297142 69 297662 69 298183 68 298704 67 299225 66 299746 64 300266 64 300787 62 301308 36 301347 19 301829 34 301867 18 302349 33 302388 17 302870 29 303391 28 303912 26 304434 23 304955 22 305478 18 305999 16 306519 15
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,27366 20 27886 21 28401 26 28920 28 29440 28 29940 48 30460 48 30979 49 31488 60 32007 61 32526 62 33044 64 33563 65 34078 69 34597 69 35117 69 35634 63 36153 63 36672 63 37191 57 37711 57 38230 53 38749 53 39269 53 39775 63 40295 63 40814 63 41333 63 41853 63 42373 62 42893 59 43413 59 43933 57 44453 57 44973 56 45493 55 46013 55 46534 53 47055 51 47575 51 48096 42 48617 41 49137 40
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,324246 22 324765 23 325282 31 325801 33 326321 33 326838 41 327357 43 327877 44 328397 47 328917 47 329436 51 329955 53 330475 53 330994 55 331513 57 332033 58 332553 59 333073 59 333592 61 334111 63 334631 63 335151 64 335671 65 336191 65 336711 65 337231 65 337752 64 338273 63 338793 63 339313 63 339833 63 340354 62 340877 58 341397 57 341918 56 342439 54 342959 53 343480 51 344001 49 344522 48 345047 40 345567 39 346088 38 346623 15 347144 14 347664 13
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,232330 3 232338 1 232849 4 232857 3 233368 6 233377 3 233875 32 234395 33 234910 39 235429 41 235949 41 236465 45 236985 45 237504 46 238019 52 238539 53 239058 54 239577 55 240096 55 240615 55 241135 55 241654 56 242173 57 242693 56 243213 56 243733 55 244253 55 244774 54 245295 53 245815 52 246335 51 246855 51 247375 50 247895 49 248415 48 248936 46 249457 45 249977 44 250500 40 251021 38 251541 38 252067 31 252587 30 253108 29 253635 15 254155 14
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,31604 17 32123 19 32642 20 33161 28 33681 29 34200 35 34719 37 35239 37 35759 38 36279 39 36800 38 37321 38 37841 39 38360 41 38879 43 39399 43 39919 43 40439 43 40959 43 41479 43 41999 43 42518 44 43037 45 43557 45 44076 44 44595 45 45115 44 45634 44 46153 45 46672 45 47191 45 47711 45 48228 43 48747 43 49267 42 49787 39 50307 39 50827 38 51347 33 51867 32 52388 31 52909 25 53429 24 53952 10 54473 8 54993 8
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,281801 9 282320 11 282840 11 283351 29 283870 31 284385 37 284904 39 285424 39 285941 45 286460 47 286980 47 287496 54 288016 55 288536 55 289056 55 289576 55 290095 56 290614 57 291134 57 291654 57 292174 57 292694 57 293214 57 293734 57 294255 56 294776 55 295296 55 295816 55 296336 55 296855 56 297372 67 297892 67 298411 69 298928 73 299448 73 299967 74 300486 75 301005 76 301524 77 302044 77 302564 77 303084 31 303118 43 303604 30 303638 43 304124 29 304159 42 304644 28 304682 39 305164 28 305203 38 305682 30 305724 37 306202 30 306244 37 306722 30 306764 37 307243 29 307284 37 307764 28 307804 37 308285 27 308324 37 308806 26 308843 38 309326 26 309362 39 309846 27 309879 42 310366 28 310398 43 310886 29 310918 43 311407 74 311928 73 312448 73 312968 73 313488 73 314007 74 314526 75 315046 75 315563 78 316082 79 316601 80 317120 61 317186 15 317640 61 317707 14 318159 61 318228 12 318674 45 318753 6 319193 45 319273 6 319711 44 320230 44 320750 44 321270 44 321790 44 322310 44 322830 43 323350 42 323870 42 324390 42 324910 43 325431 43 325952 42 326472 42 326992 41 327512 40 328032 40 328553 39 329074 38 329595 37 330116 36 330636 36 331159 32 331680 30 332200 30 332723 26 333244 24 333765 22 334292 2 334300 2 334812 2 334820 2
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,160089 14 160608 16 161127 18 161642 32 162162 32 162681 34 163198 44 163717 46 164235 55 164754 56 165274 57 165794 60 166314 61 166834 61 167354 62 167874 63 168394 63 168914 63 169434 63 169954 64 170474 65 170994 65 171514 65 172034 65 172554 64 173075 62 173596 60 174119 56 174640 55 175160 54 175687 44 176208 43 176728 42
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,113861 14 114380 15 114897 23 115417 24 115936 25 116455 26 116975 26 117495 26 118015 26 118535 26 119055 26 119575 26 120095 26 120616 25 121137 24 121657 24 122178 23 122699 22 123220 21 123741 20 124261 20 124782 19 125303 18 125823 18 126344 17 126865 16 127386 15 127907 14 128427 14 128950 11 129471 10 129991 10
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,76953 2 77473 2 77992 4 78509 12 79029 12 79545 16 80065 16 80584 17 81101 20 81621 20 82140 21 82659 22 83179 22 83699 22 84219 22 84739 22 85259 22 85779 22 86298 23 86817 24 87337 24 87857 24 88377 24 88897 24 89418 23 89939 22 90459 22 90979 22 91499 22 92019 22 92540 21 93061 20 93582 19 94103 18 94623 18 95143 18 95663 18 96183 18 96706 15 97227 14 97748 13 98269 12 98789 12 99314 7 99835 6 100355 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,55547 4 56070 6 56593 8 57117 8 57641 10 58165 10 58689 11 59213 12 59737 12 60261 12 60785 12 61309 10 61833 9 62357 7 62881 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,67073 10 67597 12 68121 13 68645 14 69169 14 69693 16 70217 16 70741 16 71265 16 71789 16 72313 16 72837 16 73361 14 73886 13 74412 11 74939 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,79654 5 80176 8 80699 13 81221 20 81745 24 82269 25 82793 29 83317 33 83841 36 84365 37 84889 39 85415 41 85938 41 86461 41 86985 43 87511 39 88035 39 88559 39 89083 39 89609 35 90133 34 90657 33 91183 17 91206 6 91709 13 92234 11 92761 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,106901 6 107424 9 107450 3 107947 11 107973 5 108471 17 108489 15 108993 35 109518 34 110043 33 110567 33 111091 33 111615 32 112139 31 112663 31 113187 29 113711 29 114235 29 114761 27 115285 25 115809 24 116333 23 116857 23 117383 21 117908 20 118433 19 118957 19 119481 19 120005 19 120529 19 121051 21 121575 21 122099 20 122623 19 123147 19 123671 18 124195 16 124721 13 125245 11 125770 9
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,144627 2 145150 5 145673 7 146197 8 146721 8 147245 8 147769 9 148293 10 148817 10 149341 10 149865 10 150389 10 150913 9 151438 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,160874 7 161396 10 161919 12 162443 12 162966 13 163489 14 164013 14 164537 16 165061 16 165585 16 166109 16 166633 16 167157 16 167681 16 168205 16 168731 13 169255 12 169779 12 170305 10 170833 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,96419 13 96943 18 97467 18 97991 19 98515 21 99039 22 99563 23 100087 23 100611 22 101135 21 101660 20 102185 18 102709 16 103235 14 103759 13 104283 12 104809 8
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,59238 2 59758 11 60281 13 60801 17 61323 21 61847 21 62372 20 62897 19 63421 21 63947 19 64471 19 64995 19 65519 19 66045 16 66569 15 67093 15 67619 11 68145 8 68670 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,48234 5 48757 7 49280 12 49804 16 50327 17 50849 19 51373 19 51899 17 52424 16 52948 16 53473 13 53998 10 54522 9
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,35662 4 36184 7 36707 9 37230 12 37754 12 38276 15 38800 16 39324 16 39848 18 40372 18 40896 18 41420 20 41944 20 42468 20 42994 18 43518 16 44043 13 44568 11 45096 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,159329 4 159851 7 160374 10 160896 12 161419 13 161942 14 162466 14 162988 16 163512 16 164036 16 164560 14 165084 14 165608 13 166134 10 166659 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,72878 6 72886 8 73398 22 73922 22 74446 22 74970 22 75494 22 76019 21 76544 20 77072 16 77598 14 78122 14 78646 14 79170 14 79694 14 80218 14 80742 14 81266 14 81790 14 82313 16 82836 18 83362 16 83886 16 84410 16 84934 16 85458 16 85985 13 86510 12 87036 8
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,179772 10 180296 12 180818 16 181342 16 181866 14
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,1618 8 2140 12 2663 13 3186 14 3710 12 4234 12 4758 11 5282 10 5806 8 6330 7 6855 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,166680 8 167203 10 167726 12 168248 14 168770 16 169294 16 169818 16 170342 16 170866 16 171390 16 171914 14 172438 14 172962 14 173487 13 174012 10 174538 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,27833 3 28355 7 28878 8 29402 9 29926 10 30450 11 30975 10 31500 11 32023 13 32547 14 33072 13 33594 15 34118 15 34642 15 35166 16 35690 15 36214 16 36738 17 37262 17 37784 19 38308 19 38832 19 39354 21 39878 21 40402 21 40926 20 41450 19 41974 19 42498 19 43022 18 43546 17 44069 16 44592 16 45116 14 45640 13 46164 12 46688 12 47212 12 47736 12 48260 12 48784 12 49308 12 49832 11 50356 10 50880 10 51404 10 51930 7 52455 5 52980 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,152034 7 152557 12 153079 14 153603 14 154114 7 154127 14 154638 10 154651 16 155161 30 155684 31 156208 31 156730 15 156746 17 157254 15 157271 15 157778 14 157795 14 158302 13 158321 12 158826 14 158845 12 159350 15 159370 10 159874 15 159894 9 160398 15 160417 10 160922 30 161447 30 161972 29 162498 27 163024 25 163549 24 164081 16 164605 16 165130 14 165655 11 166179 10
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,125299 5 125822 7 126344 11 126868 13 127391 14 127914 15 128438 15 128962 15 129486 15 130010 15 130534 15 131058 15 131582 15 132106 15 132628 17 133154 13 133678 13 134202 12 134726 11 135250 11 135775 9 136300 6 136824 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,175083 1 175606 3 176128 7 176651 9 177173 12 177696 13 178220 15 178744 15 179268 15 179791 16 180316 15 180840 15 181364 15 181889 14
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,91245 3 91770 4 92295 4 92819 4 93344 3 93869 2 94392 3 94915 6 95437 8 95960 10 96482 13 97006 13 97529 14 98052 15 98574 17 99098 17 99621 18 100144 19 100668 19 101192 19 101716 19 102240 19 102764 19 103288 19 103813 17 104338 15 104862 15 105388 11 105913 10 106439 7
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,62950 7 63473 8 63997 9 64520 11 65042 13 65566 15 66090 15 66614 15 67138 15 67661 16 68184 17 68708 17 69232 17 69756 17 70280 16 70804 15 71328 15 71852 15 72376 15 72901 14 73426 11 73954 5 74479 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,142076 9 142599 10 143123 11 143647 12 144170 13 144693 14 145217 14 145741 14 146265 14 146789 14 147313 14 147837 13 148363 10 148887 10 149412 8 149937 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,118505 6 119027 10 119549 12 120072 13 120595 14 120621 7 121119 16 121145 8 121643 16 121668 11 122167 16 122191 13 122691 20 122715 17 123215 42 123740 43 124265 43 124789 43 125314 43 125839 43 126363 43 126891 39 127416 38 127941 37 128465 37 128991 35 129515 35 130039 34 130563 33 131087 33 131611 33 132135 33 132661 31 133185 31 133710 29 134237 4 134248 14 134775 11 135299 7 135824 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,175102 2 175624 5 176147 8 176669 12 177193 12 177717 12 178241 14 178763 16 179287 17 179811 18 180335 18 180859 18 181383 18 181909 16
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,2177 2 2701 5 3225 6 3749 8 4273 8 4797 9 5321 10 5845 10 6369 10 6894 9 7419 8 7945 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,107514 3 108036 6 108559 8 109081 10 109604 11 110127 12 110651 12 111175 12 111698 13 112221 14 112745 12 113269 12 113792 13 114315 14 114841 12 115365 11 115890 8 116415 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,36248 3 36770 6 37293 8 37817 10 38340 13 38863 14 39387 14 39911 14 40435 14 40959 14 41483 14 42007 14 42530 15 43053 16 43577 16 44101 16 44625 16 45149 14 45675 12 46199 12 46723 12 47247 10 47773 8 48298 6 48823 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,137374 4 137897 7 138421 8 138945 8 139469 9 139993 10 140517 10 141041 12 141565 12 142089 12 142613 12 143137 12 143661 12 144185 12 144711 12 145235 12 145759 12 146283 12 146809 8 147334 7 147859 6 148383 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,73996 9 74520 10 75043 13 75566 16 76091 18 76616 18 77140 18 77664 20 78188 20 78712 20 79236 20 79758 22 80281 22 80799 27 81321 27 81844 16 82367 17 82891 17 83415 17 83938 16 84461 17 84985 17 85509 17 86033 16 86557 15 87081 15 87605 13 88130 11 88655 8 89179 8 89703 7 90227 7 90751 9 91273 12 91796 13 92319 14 92841 16 93363 18 93887 18 94411 18 94935 18 95457 20 95981 20 96505 18 97029 18 97553 17 98077 16 98601 16 99125 14 99649 14 100173 14 100697 12 101223 10 101748 8 102274 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,56166 3 56689 5 57211 10 57733 12 58257 12 58781 12 59303 14 59827 14 60351 14 60875 14 61399 14 61923 14 62447 14 62971 14 63495 14 64020 13 64545 12 65069 10 65595 8 66120 6 66646 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,69786 5 70308 8 70831 11 71355 12 71879 12 72403 12 72927 12 73451 12 73975 12 74499 12 75023 12 75547 11 76071 10 76595 10 77119 8 77647 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,15293 10 15815 12 16339 14 16863 14 17387 14 17911 14 18434 15 18957 16 19481 16 20005 16 20529 16 21053 16 21577 16 22103 14 22627 13 23151 12 23677 10 24205 5 24730 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,129038 4 129559 8 130082 11 130606 12 131128 14 131652 14 132176 14 132700 14 133224 14 133747 14 134270 14 134794 14 135318 14 135842 14 136366 12 136888 14 137410 15 137933 15 138454 16 138972 20 139492 23 140015 23 140539 25 141063 23 141587 23 142111 23 142635 21 143161 19 143685 18 144210 16 144735 13 145261 9 145786 7 146314 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,154169 5 154692 10 155216 10 155740 10 156263 13 156786 14 157309 15 157833 15 158357 15 158881 15 159405 16 159929 17 160453 17 160977 17 161501 17 162026 16 162551 13 163077 9 163602 7
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,166748 6 167270 9 167794 10 168318 12 168842 14 169365 15 169888 16 170412 16 170936 17 171460 18 171986 16 172510 16 173035 14 173560 12 174084 12 174609 9
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,118 16 640 19 1163 22 1686 24 2210 24 2734 23 3258 22 3782 22 4309 25 4835 24 5366 6 5374 12 5896 14 6420 16 6944 16 7468 16 7990 18 8515 17 9040 16 9564 14 10088 14 10612 14 11136 14 11662 10 12186 10 12711 8 13236 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,17432 4 17954 8 18477 9 19000 10 19522 12 20044 14 20568 14 21092 14 21614 16 22138 16 22662 16 23186 16 23710 14 24234 14 24758 13 25282 12 25806 10 26330 9 26854 8 27378 8 27900 12 28423 15 28945 18 29468 20 29990 22 30513 23 31036 24 31560 24 32084 24 32608 24 33132 24 33656 24 34180 26 34704 26 35230 24 35754 24 36278 24 36802 24 37326 24 37850 26 38374 26 38898 26 39424 24 39948 24 40473 23 40998 22 41524 18 42050 15 42575 12 43104 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,109651 2 110173 6 110692 12 111212 16 111735 17 112258 18 112782 18 113304 20 113828 20 114352 20 114876 20 115400 20 115924 20 116448 20 116972 20 117496 20 118020 20 118544 20 119070 16 119595 15 120120 14 120646 10
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,43120 3 43643 8 44163 15 44686 17 45210 17 45734 17 46258 18 46782 19 47306 19 47830 19 48337 4 48354 19 48860 6 48879 18 49382 8 49404 17 49906 10 49928 18 50430 10 50452 20 50954 10 50976 25 51476 14 51500 29 52000 14 52024 31 52524 14 52548 31 53048 14 53072 31 53572 16 53594 33 54096 55 54620 55 55144 55 55670 49 56194 49 56718 49 57242 49 57766 47 58291 47 58816 47 59340 20 59362 23 59864 17 59888 21 60389 15 60412 21 60914 14 60936 21 61438 14 61460 21 61962 16 61986 19 62486 16 62511 17 63010 16 63035 16 63536 14 63560 15 64060 14 64085 14 64584 14 64609 13 65108 14 65135 10 65634 12 65660 7 66159 11 66684 11 67208 12 67734 9
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,100742 4 101264 8 101788 8 102312 8 102836 8 103360 8 103884 8 104408 8 104934 6 105460 4 105985 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,155239 9 155761 12 156284 14 156808 14 157332 16 157856 16 158380 16 158904 16 159428 16 159952 16 160478 14 161002 16 161527 15 162052 14 162578 12 163104 9 163629 7 164154 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,143197 5 143720 7 144242 10 144766 10 145289 11 145812 12 146336 13 146860 14 147384 15 147908 15 148430 17 148954 17 149478 17 150002 17 150528 15 151052 13 151576 12 152100 12 152628 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,108631 8 109153 12 109677 13 110201 14 110725 14 111249 16 111773 16 112297 16 112821 16 113345 16 113869 16 114393 16 114919 12 115443 12 115968 10 116493 8 117017 6 117539 9 118062 11 118585 12 119109 12 119633 13 120157 14 120681 14 121203 16 121713 30 122236 31 122758 33 123284 31 123808 31 124332 14 124349 14 124856 13 124873 14 125382 11 125398 13 125907 9 125923 12 126433 5 126447 12 126973 8 127497 7 128021 6 128545 6 129069 6 129591 8 130115 8 130639 12 131163 12 131687 13 132210 15 132733 16 133257 18 133781 18 134305 18 134829 18 135353 18 135877 18 136401 18 136927 16 137452 14 137977 12 138503 10 139031 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,167844 3 168365 8 168889 10 169412 11 169935 12 170459 12 170983 12 171507 12 172030 13 172553 14 173077 14 173600 15 174123 16 174647 16 175171 16 175695 16 176219 16 176744 15 177269 13 177793 12 178319 10 178844 7 179370 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,5927 2 6449 5 6972 8 7495 10 8019 12 8543 12 9066 13 9589 14 10113 14 10637 14 11161 14 11685 14 12209 14 12734 13 13259 12 13783 14 14310 13 14334 3 14836 11 14856 5 15363 8 15379 7 15889 8 15901 10 16413 8 16424 11 16937 22 17461 22 17987 20 18511 20 19035 21 19559 22 20083 22 20607 22 21131 22 21655 20 22181 18 22705 19 23229 20 23753 18 24279 16 24803 16 25327 16 25853 14 26377 14 26900 15 27415 24 27937 26 28459 28 28983 28 29507 28 30031 28 30555 27 31079 26 31603 26 32127 23 32651 21 33175 20 33699 18 34223 18 34747 18 35271 18 35795 20 36320 19 36845 18 37371 14 37897 12 38421 11 38945 10 39473 4
